User,Activity,timestamp,,x,y,z,timeIntervalSince1970
Caroline,B,2020-05-05 20:36:23.134 +0000,,-0.58136,0.933472,0.533783,1588710983
Caroline,B,2020-05-05 20:36:23.144 +0000,,-0.557434,0.952972,0.521942,1588710983
Caroline,B,2020-05-05 20:36:23.154 +0000,,-0.529709,0.98645,0.505737,1588710983
Caroline,B,2020-05-05 20:36:23.164 +0000,,-0.500366,1.020782,0.481506,1588710983
Caroline,B,2020-05-05 20:36:23.174 +0000,,-0.468613,1.051712,0.431503,1588710983
Caroline,B,2020-05-05 20:36:23.184 +0000,,-0.438782,1.104538,0.375061,1588710983
Caroline,B,2020-05-05 20:36:23.194 +0000,,-0.425583,1.207947,0.340317,1588710983
Caroline,B,2020-05-05 20:36:23.203 +0000,,-0.440384,1.346161,0.327927,1588710983
Caroline,B,2020-05-05 20:36:23.213 +0000,,-0.482269,1.477783,0.324829,1588710983
Caroline,B,2020-05-05 20:36:23.223 +0000,,-0.526703,1.562408,0.329529,1588710983
Caroline,B,2020-05-05 20:36:23.233 +0000,,-0.546646,1.565308,0.349731,1588710983
Caroline,B,2020-05-05 20:36:23.243 +0000,,-0.527374,1.472916,0.370407,1588710983
Caroline,B,2020-05-05 20:36:23.253 +0000,,-0.46846,1.319077,0.378433,1588710983
Caroline,B,2020-05-05 20:36:23.263 +0000,,-0.390228,1.154907,0.374344,1588710983
Caroline,B,2020-05-05 20:36:23.273 +0000,,-0.309784,1.019684,0.355377,1588710983
Caroline,B,2020-05-05 20:36:23.283 +0000,,-0.241989,0.931946,0.328995,1588710983
Caroline,B,2020-05-05 20:36:23.293 +0000,,-0.202301,0.894577,0.299637,1588710983
Caroline,B,2020-05-05 20:36:23.303 +0000,,-0.194305,0.897751,0.272354,1588710983
Caroline,B,2020-05-05 20:36:23.313 +0000,,-0.2164,0.922989,0.247757,1588710983
Caroline,B,2020-05-05 20:36:23.323 +0000,,-0.259201,0.962265,0.225815,1588710983
Caroline,B,2020-05-05 20:36:23.333 +0000,,-0.311996,1.010986,0.216415,1588710983
Caroline,B,2020-05-05 20:36:23.343 +0000,,-0.373444,1.079239,0.226227,1588710983
Caroline,B,2020-05-05 20:36:23.353 +0000,,-0.438721,1.165283,0.243652,1588710983
Caroline,B,2020-05-05 20:36:23.363 +0000,,-0.496872,1.24144,0.261032,1588710983
Caroline,B,2020-05-05 20:36:23.373 +0000,,-0.533966,1.273193,0.269028,1588710983
Caroline,B,2020-05-05 20:36:23.383 +0000,,-0.548386,1.258911,0.262924,1588710983
Caroline,B,2020-05-05 20:36:23.393 +0000,,-0.536804,1.227295,0.248001,1588710983
Caroline,B,2020-05-05 20:36:23.402 +0000,,-0.503693,1.203445,0.231613,1588710983
Caroline,B,2020-05-05 20:36:23.412 +0000,,-0.447983,1.19664,0.222229,1588710983
Caroline,B,2020-05-05 20:36:23.422 +0000,,-0.37854,1.203796,0.216934,1588710983
Caroline,B,2020-05-05 20:36:23.432 +0000,,-0.313538,1.210464,0.206146,1588710983
Caroline,B,2020-05-05 20:36:23.442 +0000,,-0.261612,1.20874,0.200058,1588710983
Caroline,B,2020-05-05 20:36:23.452 +0000,,-0.227722,1.193161,0.185104,1588710983
Caroline,B,2020-05-05 20:36:23.462 +0000,,-0.205872,1.16452,0.16687,1588710983
Caroline,B,2020-05-05 20:36:23.472 +0000,,-0.194946,1.130798,0.152405,1588710983
Caroline,B,2020-05-05 20:36:23.482 +0000,,-0.19162,1.096359,0.140518,1588710983
Caroline,B,2020-05-05 20:36:23.492 +0000,,-0.190674,1.063141,0.128708,1588710983
Caroline,B,2020-05-05 20:36:23.502 +0000,,-0.194855,1.032745,0.117996,1588710984
Caroline,B,2020-05-05 20:36:23.512 +0000,,-0.198303,1.002792,0.100601,1588710984
Caroline,B,2020-05-05 20:36:23.522 +0000,,-0.200943,0.971252,0.081955,1588710984
Caroline,B,2020-05-05 20:36:23.532 +0000,,-0.198486,0.941376,0.066498,1588710984
Caroline,B,2020-05-05 20:36:23.542 +0000,,-0.193451,0.913757,0.055756,1588710984
Caroline,B,2020-05-05 20:36:23.552 +0000,,-0.18364,0.885803,0.05336,1588710984
Caroline,B,2020-05-05 20:36:23.562 +0000,,-0.172012,0.859726,0.058823,1588710984
Caroline,B,2020-05-05 20:36:23.572 +0000,,-0.157318,0.834824,0.070435,1588710984
Caroline,B,2020-05-05 20:36:23.582 +0000,,-0.14212,0.818695,0.092468,1588710984
Caroline,B,2020-05-05 20:36:23.592 +0000,,-0.131821,0.805115,0.118637,1588710984
Caroline,B,2020-05-05 20:36:23.602 +0000,,-0.12973,0.783279,0.139343,1588710984
Caroline,B,2020-05-05 20:36:23.611 +0000,,-0.139069,0.751236,0.15004,1588710984
Caroline,B,2020-05-05 20:36:23.621 +0000,,-0.160095,0.718246,0.156403,1588710984
Caroline,B,2020-05-05 20:36:23.631 +0000,,-0.183884,0.693222,0.167938,1588710984
Caroline,B,2020-05-05 20:36:23.641 +0000,,-0.208649,0.686615,0.185791,1588710984
Caroline,B,2020-05-05 20:36:23.651 +0000,,-0.233978,0.694214,0.215332,1588710984
Caroline,B,2020-05-05 20:36:23.661 +0000,,-0.263657,0.714462,0.249786,1588710984
Caroline,B,2020-05-05 20:36:23.671 +0000,,-0.300125,0.745712,0.284637,1588710984
Caroline,B,2020-05-05 20:36:23.681 +0000,,-0.338776,0.778641,0.318893,1588710984
Caroline,B,2020-05-05 20:36:23.691 +0000,,-0.376526,0.808823,0.350433,1588710984
Caroline,B,2020-05-05 20:36:23.701 +0000,,-0.413666,0.843094,0.380341,1588710984
Caroline,B,2020-05-05 20:36:23.711 +0000,,-0.452103,0.88942,0.402969,1588710984
Caroline,B,2020-05-05 20:36:23.721 +0000,,-0.491501,0.952042,0.408783,1588710984
Caroline,B,2020-05-05 20:36:23.731 +0000,,-0.529327,1.011246,0.401047,1588710984
Caroline,B,2020-05-05 20:36:23.741 +0000,,-0.552444,1.047943,0.391632,1588710984
Caroline,B,2020-05-05 20:36:23.751 +0000,,-0.561295,1.058167,0.383209,1588710984
Caroline,B,2020-05-05 20:36:23.761 +0000,,-0.561554,1.051468,0.371033,1588710984
Caroline,B,2020-05-05 20:36:23.771 +0000,,-0.550873,1.02948,0.359695,1588710984
Caroline,B,2020-05-05 20:36:23.781 +0000,,-0.530548,0.996338,0.357162,1588710984
Caroline,B,2020-05-05 20:36:23.791 +0000,,-0.500336,0.959274,0.365738,1588710984
Caroline,B,2020-05-05 20:36:23.801 +0000,,-0.463272,0.927628,0.386429,1588710984
Caroline,B,2020-05-05 20:36:23.810 +0000,,-0.422348,0.910233,0.401337,1588710984
Caroline,B,2020-05-05 20:36:23.820 +0000,,-0.381668,0.909988,0.409012,1588710984
Caroline,B,2020-05-05 20:36:23.830 +0000,,-0.343674,0.924988,0.413452,1588710984
Caroline,B,2020-05-05 20:36:23.840 +0000,,-0.3125,0.956741,0.424957,1588710984
Caroline,B,2020-05-05 20:36:23.850 +0000,,-0.2854,1.003555,0.432495,1588710984
Caroline,B,2020-05-05 20:36:23.860 +0000,,-0.271469,1.054703,0.434326,1588710984
Caroline,B,2020-05-05 20:36:23.870 +0000,,-0.271454,1.100433,0.429352,1588710984
Caroline,B,2020-05-05 20:36:23.880 +0000,,-0.28183,1.132996,0.418472,1588710984
Caroline,B,2020-05-05 20:36:23.890 +0000,,-0.294647,1.152176,0.413193,1588710984
Caroline,B,2020-05-05 20:36:23.900 +0000,,-0.30452,1.158508,0.41124,1588710984
Caroline,B,2020-05-05 20:36:23.910 +0000,,-0.315964,1.155594,0.410965,1588710984
Caroline,B,2020-05-05 20:36:23.920 +0000,,-0.330856,1.152863,0.405411,1588710984
Caroline,B,2020-05-05 20:36:23.930 +0000,,-0.349091,1.149872,0.392593,1588710984
Caroline,B,2020-05-05 20:36:23.940 +0000,,-0.367828,1.148102,0.371201,1588710984
Caroline,B,2020-05-05 20:36:23.950 +0000,,-0.377869,1.139664,0.348404,1588710984
Caroline,B,2020-05-05 20:36:23.960 +0000,,-0.369324,1.114975,0.325516,1588710984
Caroline,B,2020-05-05 20:36:23.970 +0000,,-0.342804,1.078537,0.30159,1588710984
Caroline,B,2020-05-05 20:36:23.980 +0000,,-0.306183,1.036377,0.281586,1588710984
Caroline,B,2020-05-05 20:36:23.990 +0000,,-0.271332,0.999207,0.262497,1588710984
Caroline,B,2020-05-05 20:36:24.000 +0000,,-0.248383,0.972092,0.24292,1588710984
Caroline,B,2020-05-05 20:36:24.010 +0000,,-0.246399,0.956955,0.220367,1588710984
Caroline,B,2020-05-05 20:36:24.019 +0000,,-0.267578,0.947647,0.196716,1588710984
Caroline,B,2020-05-05 20:36:24.029 +0000,,-0.302994,0.941391,0.174179,1588710984
Caroline,B,2020-05-05 20:36:24.039 +0000,,-0.344467,0.93248,0.156555,1588710984
Caroline,B,2020-05-05 20:36:24.049 +0000,,-0.385513,0.917542,0.138779,1588710984
Caroline,B,2020-05-05 20:36:24.059 +0000,,-0.420486,0.897308,0.123734,1588710984
Caroline,B,2020-05-05 20:36:24.069 +0000,,-0.451416,0.870789,0.116577,1588710984
Caroline,B,2020-05-05 20:36:24.079 +0000,,-0.478775,0.843185,0.119293,1588710984
Caroline,B,2020-05-05 20:36:24.089 +0000,,-0.502243,0.819534,0.145111,1588710984
Caroline,B,2020-05-05 20:36:24.099 +0000,,-0.530548,0.811234,0.195267,1588710984
Caroline,B,2020-05-05 20:36:24.109 +0000,,-0.57399,0.819214,0.270065,1588710984
Caroline,B,2020-05-05 20:36:24.119 +0000,,-0.640106,0.837982,0.341736,1588710984
Caroline,B,2020-05-05 20:36:24.129 +0000,,-0.707397,0.844147,0.400635,1588710984
Caroline,B,2020-05-05 20:36:24.139 +0000,,-0.738388,0.818634,0.455536,1588710984
Caroline,B,2020-05-05 20:36:24.149 +0000,,-0.715973,0.776611,0.486786,1588710984
Caroline,B,2020-05-05 20:36:24.159 +0000,,-0.647888,0.74884,0.474899,1588710984
Caroline,B,2020-05-05 20:36:24.169 +0000,,-0.572205,0.757538,0.407654,1588710984
Caroline,B,2020-05-05 20:36:24.179 +0000,,-0.516052,0.798569,0.298752,1588710984
Caroline,B,2020-05-05 20:36:24.189 +0000,,-0.492218,0.845337,0.195053,1588710984
Caroline,B,2020-05-05 20:36:24.199 +0000,,-0.490601,0.879761,0.126404,1588710984
Caroline,B,2020-05-05 20:36:24.209 +0000,,-0.505981,0.895981,0.09697,1588710984
Caroline,B,2020-05-05 20:36:24.218 +0000,,-0.538544,0.909088,0.103195,1588710984
Caroline,B,2020-05-05 20:36:24.228 +0000,,-0.584045,0.926926,0.121979,1588710984
Caroline,B,2020-05-05 20:36:24.238 +0000,,-0.631577,0.955139,0.140518,1588710984
Caroline,B,2020-05-05 20:36:24.248 +0000,,-0.677292,1.007233,0.163681,1588710984
Caroline,B,2020-05-05 20:36:24.258 +0000,,-0.729202,1.100021,0.185135,1588710984
Caroline,B,2020-05-05 20:36:24.268 +0000,,-0.785461,1.227203,0.202118,1588710984
Caroline,B,2020-05-05 20:36:24.278 +0000,,-0.837631,1.365143,0.234665,1588710984
Caroline,B,2020-05-05 20:36:24.288 +0000,,-0.865189,1.462875,0.2883,1588710984
Caroline,B,2020-05-05 20:36:24.298 +0000,,-0.84819,1.482925,0.347229,1588710984
Caroline,B,2020-05-05 20:36:24.308 +0000,,-0.776733,1.414627,0.394394,1588710984
Caroline,B,2020-05-05 20:36:24.318 +0000,,-0.667877,1.277084,0.416794,1588710984
Caroline,B,2020-05-05 20:36:24.328 +0000,,-0.548492,1.111679,0.400223,1588710984
Caroline,B,2020-05-05 20:36:24.338 +0000,,-0.430664,0.961609,0.356201,1588710984
Caroline,B,2020-05-05 20:36:24.348 +0000,,-0.326401,0.858383,0.310333,1588710984
Caroline,B,2020-05-05 20:36:24.358 +0000,,-0.25441,0.815399,0.274719,1588710984
Caroline,B,2020-05-05 20:36:24.368 +0000,,-0.225967,0.826706,0.235687,1588710984
Caroline,B,2020-05-05 20:36:24.378 +0000,,-0.244385,0.868484,0.196457,1588710984
Caroline,B,2020-05-05 20:36:24.388 +0000,,-0.291885,0.920303,0.173126,1588710984
Caroline,B,2020-05-05 20:36:24.398 +0000,,-0.350555,0.969147,0.170242,1588710984
Caroline,B,2020-05-05 20:36:24.408 +0000,,-0.407776,1.01886,0.178955,1588710984
Caroline,B,2020-05-05 20:36:24.418 +0000,,-0.459702,1.066681,0.191727,1588710984
Caroline,B,2020-05-05 20:36:24.427 +0000,,-0.505493,1.110291,0.200729,1588710984
Caroline,B,2020-05-05 20:36:24.437 +0000,,-0.537521,1.139694,0.201035,1588710984
Caroline,B,2020-05-05 20:36:24.447 +0000,,-0.552124,1.152176,0.199509,1588710984
Caroline,B,2020-05-05 20:36:24.457 +0000,,-0.548309,1.148621,0.20105,1588710984
Caroline,B,2020-05-05 20:36:24.467 +0000,,-0.528305,1.137436,0.202881,1588710984
Caroline,B,2020-05-05 20:36:24.477 +0000,,-0.494324,1.123215,0.206146,1588710984
Caroline,B,2020-05-05 20:36:24.487 +0000,,-0.453201,1.102509,0.198441,1588710984
Caroline,B,2020-05-05 20:36:24.497 +0000,,-0.4048,1.075089,0.180588,1588710984
Caroline,B,2020-05-05 20:36:24.507 +0000,,-0.352173,1.044815,0.165359,1588710985
Caroline,B,2020-05-05 20:36:24.517 +0000,,-0.30722,1.024323,0.15448,1588710985
Caroline,B,2020-05-05 20:36:24.527 +0000,,-0.275726,1.017914,0.145416,1588710985
Caroline,B,2020-05-05 20:36:24.537 +0000,,-0.25795,1.018433,0.137527,1588710985
Caroline,B,2020-05-05 20:36:24.547 +0000,,-0.250458,1.012222,0.129501,1588710985
Caroline,B,2020-05-05 20:36:24.557 +0000,,-0.248718,0.993652,0.118393,1588710985
Caroline,B,2020-05-05 20:36:24.567 +0000,,-0.247742,0.972595,0.106232,1588710985
Caroline,B,2020-05-05 20:36:24.577 +0000,,-0.244934,0.95314,0.097366,1588710985
Caroline,B,2020-05-05 20:36:24.587 +0000,,-0.246109,0.938202,0.091034,1588710985
Caroline,B,2020-05-05 20:36:24.597 +0000,,-0.252228,0.921509,0.091095,1588710985
Caroline,B,2020-05-05 20:36:24.607 +0000,,-0.257553,0.900177,0.095749,1588710985
Caroline,B,2020-05-05 20:36:24.617 +0000,,-0.258804,0.880859,0.109589,1588710985
Caroline,B,2020-05-05 20:36:24.627 +0000,,-0.265106,0.864288,0.149994,1588710985
Caroline,B,2020-05-05 20:36:24.636 +0000,,-0.276291,0.84581,0.202606,1588710985
Caroline,B,2020-05-05 20:36:24.646 +0000,,-0.292145,0.834091,0.247055,1588710985
Caroline,B,2020-05-05 20:36:24.656 +0000,,-0.306854,0.829666,0.268158,1588710985
Caroline,B,2020-05-05 20:36:24.666 +0000,,-0.308746,0.834656,0.25621,1588710985
Caroline,B,2020-05-05 20:36:24.676 +0000,,-0.297729,0.847183,0.22905,1588710985
Caroline,B,2020-05-05 20:36:24.686 +0000,,-0.284851,0.860596,0.211441,1588710985
Caroline,B,2020-05-05 20:36:24.696 +0000,,-0.276733,0.868454,0.198914,1588710985
Caroline,B,2020-05-05 20:36:24.706 +0000,,-0.27182,0.879684,0.182434,1588710985
Caroline,B,2020-05-05 20:36:24.716 +0000,,-0.271118,0.896255,0.188705,1588710985
Caroline,B,2020-05-05 20:36:24.726 +0000,,-0.277313,0.918121,0.223511,1588710985
Caroline,B,2020-05-05 20:36:24.736 +0000,,-0.28627,0.94342,0.270752,1588710985
Caroline,B,2020-05-05 20:36:24.746 +0000,,-0.295837,0.980148,0.3181,1588710985
Caroline,B,2020-05-05 20:36:24.756 +0000,,-0.304749,1.022751,0.356552,1588710985
Caroline,B,2020-05-05 20:36:24.766 +0000,,-0.306122,1.063126,0.381699,1588710985
Caroline,B,2020-05-05 20:36:24.776 +0000,,-0.307755,1.099548,0.403732,1588710985
Caroline,B,2020-05-05 20:36:24.786 +0000,,-0.320663,1.128967,0.422974,1588710985
Caroline,B,2020-05-05 20:36:24.796 +0000,,-0.345123,1.155365,0.43721,1588710985
Caroline,B,2020-05-05 20:36:24.806 +0000,,-0.374985,1.17247,0.455322,1588710985
Caroline,B,2020-05-05 20:36:24.816 +0000,,-0.409058,1.162277,0.486282,1588710985
Caroline,B,2020-05-05 20:36:24.826 +0000,,-0.442032,1.125702,0.511475,1588710985
Caroline,B,2020-05-05 20:36:24.835 +0000,,-0.465546,1.078461,0.52124,1588710985
Caroline,B,2020-05-05 20:36:24.845 +0000,,-0.470566,1.038635,0.511444,1588710985
Caroline,B,2020-05-05 20:36:24.855 +0000,,-0.454117,1.005234,0.491486,1588710985
Caroline,B,2020-05-05 20:36:24.865 +0000,,-0.420227,0.975479,0.472809,1588710985
Caroline,B,2020-05-05 20:36:24.875 +0000,,-0.378891,0.934692,0.471313,1588710985
Caroline,B,2020-05-05 20:36:24.885 +0000,,-0.337204,0.879028,0.501877,1588710985
Caroline,B,2020-05-05 20:36:24.895 +0000,,-0.300232,0.815445,0.535217,1588710985
Caroline,B,2020-05-05 20:36:24.905 +0000,,-0.265961,0.75853,0.549728,1588710985
Caroline,B,2020-05-05 20:36:24.915 +0000,,-0.234009,0.72496,0.525665,1588710985
Caroline,B,2020-05-05 20:36:24.925 +0000,,-0.208008,0.726685,0.477066,1588710985
Caroline,B,2020-05-05 20:36:24.935 +0000,,-0.199692,0.773941,0.42421,1588710985
Caroline,B,2020-05-05 20:36:24.945 +0000,,-0.208511,0.852539,0.376755,1588710985
Caroline,B,2020-05-05 20:36:24.955 +0000,,-0.224167,0.929703,0.344376,1588710985
Caroline,B,2020-05-05 20:36:24.965 +0000,,-0.241013,0.978989,0.336197,1588710985
Caroline,B,2020-05-05 20:36:24.975 +0000,,-0.261124,0.997131,0.346268,1588710985
Caroline,B,2020-05-05 20:36:24.985 +0000,,-0.287888,0.997406,0.360565,1588710985
Caroline,B,2020-05-05 20:36:24.995 +0000,,-0.316986,0.988968,0.365173,1588710985
Caroline,B,2020-05-05 20:36:25.005 +0000,,-0.343079,0.977264,0.359467,1588710985
Caroline,B,2020-05-05 20:36:25.015 +0000,,-0.357239,0.961411,0.3461,1588710985
Caroline,B,2020-05-05 20:36:25.025 +0000,,-0.360519,0.939255,0.332321,1588710985
Caroline,B,2020-05-05 20:36:25.035 +0000,,-0.356293,0.916946,0.317688,1588710985
Caroline,B,2020-05-05 20:36:25.044 +0000,,-0.347778,0.895737,0.307236,1588710985
Caroline,B,2020-05-05 20:36:25.054 +0000,,-0.340073,0.880081,0.300491,1588710985
Caroline,B,2020-05-05 20:36:25.064 +0000,,-0.334564,0.866669,0.292938,1588710985
Caroline,B,2020-05-05 20:36:25.074 +0000,,-0.334274,0.849823,0.280807,1588710985
Caroline,B,2020-05-05 20:36:25.084 +0000,,-0.339523,0.830399,0.26683,1588710985
Caroline,B,2020-05-05 20:36:25.094 +0000,,-0.347458,0.815399,0.251541,1588710985
Caroline,B,2020-05-05 20:36:25.104 +0000,,-0.359711,0.807999,0.233963,1588710985
Caroline,B,2020-05-05 20:36:25.114 +0000,,-0.376007,0.807587,0.214203,1588710985
Caroline,B,2020-05-05 20:36:25.124 +0000,,-0.393906,0.813339,0.194962,1588710985
Caroline,B,2020-05-05 20:36:25.134 +0000,,-0.409515,0.823654,0.175461,1588710985
Caroline,B,2020-05-05 20:36:25.144 +0000,,-0.424545,0.831696,0.155884,1588710985
Caroline,B,2020-05-05 20:36:25.154 +0000,,-0.435669,0.840225,0.13887,1588710985
Caroline,B,2020-05-05 20:36:25.164 +0000,,-0.445343,0.845184,0.133713,1588710985
Caroline,B,2020-05-05 20:36:25.174 +0000,,-0.456604,0.83606,0.138626,1588710985
Caroline,B,2020-05-05 20:36:25.184 +0000,,-0.472061,0.817795,0.147842,1588710985
Caroline,B,2020-05-05 20:36:25.194 +0000,,-0.495148,0.800674,0.175537,1588710985
Caroline,B,2020-05-05 20:36:25.204 +0000,,-0.527008,0.792877,0.220154,1588710985
Caroline,B,2020-05-05 20:36:25.214 +0000,,-0.574966,0.805984,0.267578,1588710985
Caroline,B,2020-05-05 20:36:25.224 +0000,,-0.633728,0.835022,0.319077,1588710985
Caroline,B,2020-05-05 20:36:25.234 +0000,,-0.704117,0.868591,0.39064,1588710985
Caroline,B,2020-05-05 20:36:25.243 +0000,,-0.791107,0.910141,0.459427,1588710985
Caroline,B,2020-05-05 20:36:25.253 +0000,,-0.876968,0.961594,0.448975,1588710985
Caroline,B,2020-05-05 20:36:25.263 +0000,,-0.923157,0.996948,0.371613,1588710985
Caroline,B,2020-05-05 20:36:25.273 +0000,,-0.911499,1.011215,0.305069,1588710985
Caroline,B,2020-05-05 20:36:25.283 +0000,,-0.864105,1.031006,0.266296,1588710985
Caroline,B,2020-05-05 20:36:25.293 +0000,,-0.806244,1.06514,0.242737,1588710985
Caroline,B,2020-05-05 20:36:25.303 +0000,,-0.754272,1.090668,0.239502,1588710985
Caroline,B,2020-05-05 20:36:25.313 +0000,,-0.703156,1.088287,0.247559,1588710985
Caroline,B,2020-05-05 20:36:25.323 +0000,,-0.661789,1.103302,0.235748,1588710985
Caroline,B,2020-05-05 20:36:25.333 +0000,,-0.647354,1.201019,0.245148,1588710985
Caroline,B,2020-05-05 20:36:25.343 +0000,,-0.678116,1.367599,0.296204,1588710985
Caroline,B,2020-05-05 20:36:25.353 +0000,,-0.738647,1.51152,0.350601,1588710985
Caroline,B,2020-05-05 20:36:25.363 +0000,,-0.792877,1.531601,0.381546,1588710985
Caroline,B,2020-05-05 20:36:25.373 +0000,,-0.797134,1.410263,0.399689,1588710985
Caroline,B,2020-05-05 20:36:25.383 +0000,,-0.741379,1.233856,0.419434,1588710985
Caroline,B,2020-05-05 20:36:25.393 +0000,,-0.652512,1.07962,0.418381,1588710985
Caroline,B,2020-05-05 20:36:25.403 +0000,,-0.554001,0.975662,0.383682,1588710985
Caroline,B,2020-05-05 20:36:25.413 +0000,,-0.456314,0.927689,0.335587,1588710985
Caroline,B,2020-05-05 20:36:25.423 +0000,,-0.381775,0.928452,0.312042,1588710985
Caroline,B,2020-05-05 20:36:25.433 +0000,,-0.341202,0.946442,0.307343,1588710985
Caroline,B,2020-05-05 20:36:25.443 +0000,,-0.337677,0.963348,0.299576,1588710985
Caroline,B,2020-05-05 20:36:25.452 +0000,,-0.363754,0.972443,0.284607,1588710985
Caroline,B,2020-05-05 20:36:25.462 +0000,,-0.401535,0.976974,0.268127,1588710985
Caroline,B,2020-05-05 20:36:25.472 +0000,,-0.433533,0.985031,0.256073,1588710985
Caroline,B,2020-05-05 20:36:25.482 +0000,,-0.449341,0.999374,0.251999,1588710985
Caroline,B,2020-05-05 20:36:25.492 +0000,,-0.450043,1.014511,0.251755,1588710985
Caroline,B,2020-05-05 20:36:25.502 +0000,,-0.439697,1.018768,0.247543,1588710986
Caroline,B,2020-05-05 20:36:25.512 +0000,,-0.421326,1.009598,0.237793,1588710986
Caroline,B,2020-05-05 20:36:25.522 +0000,,-0.399048,0.989456,0.228424,1588710986
Caroline,B,2020-05-05 20:36:25.532 +0000,,-0.374725,0.972672,0.224121,1588710986
Caroline,B,2020-05-05 20:36:25.542 +0000,,-0.346069,0.962814,0.22348,1588710986
Caroline,B,2020-05-05 20:36:25.552 +0000,,-0.316925,0.958145,0.226913,1588710986
Caroline,B,2020-05-05 20:36:25.562 +0000,,-0.290009,0.953613,0.231598,1588710986
Caroline,B,2020-05-05 20:36:25.572 +0000,,-0.267197,0.945175,0.230453,1588710986
Caroline,B,2020-05-05 20:36:25.582 +0000,,-0.246078,0.935379,0.22345,1588710986
Caroline,B,2020-05-05 20:36:25.592 +0000,,-0.230301,0.923996,0.213181,1588710986
Caroline,B,2020-05-05 20:36:25.602 +0000,,-0.215973,0.911957,0.202789,1588710986
Caroline,B,2020-05-05 20:36:25.612 +0000,,-0.207321,0.899338,0.19252,1588710986
Caroline,B,2020-05-05 20:36:25.622 +0000,,-0.207108,0.887131,0.185623,1588710986
Caroline,B,2020-05-05 20:36:25.632 +0000,,-0.213242,0.88092,0.174194,1588710986
Caroline,B,2020-05-05 20:36:25.642 +0000,,-0.222809,0.879074,0.161377,1588710986
Caroline,B,2020-05-05 20:36:25.651 +0000,,-0.234192,0.880432,0.152481,1588710986
Caroline,B,2020-05-05 20:36:25.661 +0000,,-0.243744,0.877945,0.150482,1588710986
Caroline,B,2020-05-05 20:36:25.671 +0000,,-0.250214,0.870956,0.153473,1588710986
Caroline,B,2020-05-05 20:36:25.681 +0000,,-0.249634,0.860428,0.156723,1588710986
Caroline,B,2020-05-05 20:36:25.691 +0000,,-0.250046,0.840683,0.158218,1588710986
Caroline,B,2020-05-05 20:36:25.701 +0000,,-0.248718,0.816635,0.16153,1588710986
Caroline,B,2020-05-05 20:36:25.711 +0000,,-0.250031,0.792435,0.171417,1588710986
Caroline,B,2020-05-05 20:36:25.721 +0000,,-0.24971,0.770538,0.186813,1588710986
Caroline,B,2020-05-05 20:36:25.731 +0000,,-0.243881,0.749237,0.211044,1588710986
Caroline,B,2020-05-05 20:36:25.741 +0000,,-0.240295,0.731232,0.239761,1588710986
Caroline,B,2020-05-05 20:36:25.751 +0000,,-0.233292,0.719986,0.256973,1588710986
Caroline,B,2020-05-05 20:36:25.761 +0000,,-0.222855,0.70813,0.260162,1588710986
Caroline,B,2020-05-05 20:36:25.771 +0000,,-0.214569,0.702606,0.258881,1588710986
Caroline,B,2020-05-05 20:36:25.781 +0000,,-0.212189,0.712036,0.253036,1588710986
Caroline,B,2020-05-05 20:36:25.791 +0000,,-0.213715,0.742096,0.249146,1588710986
Caroline,B,2020-05-05 20:36:25.801 +0000,,-0.220001,0.787003,0.256348,1588710986
Caroline,B,2020-05-05 20:36:25.811 +0000,,-0.229233,0.850815,0.273392,1588710986
Caroline,B,2020-05-05 20:36:25.821 +0000,,-0.245117,0.936417,0.288757,1588710986
Caroline,B,2020-05-05 20:36:25.831 +0000,,-0.262741,1.02832,0.306274,1588710986
Caroline,B,2020-05-05 20:36:25.841 +0000,,-0.289444,1.106857,0.34111,1588710986
Caroline,B,2020-05-05 20:36:25.851 +0000,,-0.328705,1.155914,0.372467,1588710986
Caroline,B,2020-05-05 20:36:25.860 +0000,,-0.368652,1.172516,0.391739,1588710986
Caroline,B,2020-05-05 20:36:25.870 +0000,,-0.4039,1.176407,0.418976,1588710986
Caroline,B,2020-05-05 20:36:25.880 +0000,,-0.431213,1.194656,0.462479,1588710986
Caroline,B,2020-05-05 20:36:25.890 +0000,,-0.45018,1.241089,0.498062,1588710986
Caroline,B,2020-05-05 20:36:25.900 +0000,,-0.470398,1.290161,0.518356,1588710986
Caroline,B,2020-05-05 20:36:25.910 +0000,,-0.489868,1.30191,0.521469,1588710986
Caroline,B,2020-05-05 20:36:25.920 +0000,,-0.494446,1.260437,0.505508,1588710986
Caroline,B,2020-05-05 20:36:25.930 +0000,,-0.471695,1.183121,0.486389,1588710986
Caroline,B,2020-05-05 20:36:25.940 +0000,,-0.425613,1.099564,0.480164,1588710986
Caroline,B,2020-05-05 20:36:25.950 +0000,,-0.371765,1.027603,0.478989,1588710986
Caroline,B,2020-05-05 20:36:25.960 +0000,,-0.324814,0.96991,0.483215,1588710986
Caroline,B,2020-05-05 20:36:25.970 +0000,,-0.292801,0.935547,0.48024,1588710986
Caroline,B,2020-05-05 20:36:25.980 +0000,,-0.271362,0.924591,0.464081,1588710986
Caroline,B,2020-05-05 20:36:25.990 +0000,,-0.259811,0.934875,0.438538,1588710986
Caroline,B,2020-05-05 20:36:26.000 +0000,,-0.254135,0.955032,0.40921,1588710986
Caroline,B,2020-05-05 20:36:26.010 +0000,,-0.257172,0.970322,0.386566,1588710986
Caroline,B,2020-05-05 20:36:26.020 +0000,,-0.265228,0.981613,0.374451,1588710986
